,id,name,movie_id,movie_title,gender,position
4321,4321,jimmy,288,bull durham,,
4322,4322,jose,288,bull durham,,
4323,4323,larry,288,bull durham,False,5.0
4324,4324,millie,288,bull durham,,
4325,4325,nuke,288,bull durham,False,3.0
4326,4326,nuke's father,288,bull durham,,
4327,4327,sandy,288,bull durham,,
4328,4328,skip,288,bull durham,,
4329,4329,tony,288,bull durham,,
4330,4330,umpire,288,bull durham,,
4331,4331,ace,289,casino,False,1.0
4332,4332,al,289,casino,,
4333,4333,amy,289,casino,,
4334,4334,austin,289,casino,,
4335,4335,banker,289,casino,,
4336,4336,borelli,289,casino,,
4337,4337,charlie clark,289,casino,,
4338,4338,cop #1,289,casino,,
4339,4339,cop #2,289,casino,,
4340,4340,cowboy,289,casino,,
4341,4341,detective johnson,289,casino,,
4342,4342,dominick,289,casino,,
4343,4343,eddy,289,casino,,
4344,4344,fbi agent #10,289,casino,,
4345,4345,fbi agent #2,289,casino,,
4346,4346,female newscaster,289,casino,,
4347,4347,frankie avalon,289,casino,,
4348,4348,gaggi,289,casino,False,6.0
4349,4349,ginger,289,casino,True,2.0
4350,4350,green,289,casino,,
4351,4351,high roller,289,casino,,
4352,4352,hotel receptionist,289,casino,,
4353,4353,jennifer,289,casino,,
4354,4354,jerry,289,casino,,
4355,4355,joe,289,casino,,
4356,4356,lester,289,casino,False,4.0
4357,4357,little nicky,289,casino,,
4358,4358,marino,289,casino,False,5.0
4359,4359,nicky,289,casino,False,3.0
4360,4360,oscar,289,casino,,
4361,4361,piscano,289,casino,False,8.0
4362,4362,piscano's mother,289,casino,True,24.0
4363,4363,piscano's wife,289,casino,,
4364,4364,security guard #1,289,casino,,
4365,4365,senator,289,casino,,
4366,4366,sherbert,289,casino,False,7.0
4367,4367,signaler,289,casino,,
4368,4368,stage manager,289,casino,,
4369,4369,stone,289,casino,False,10.0
4370,4370,tony,289,casino,,
4371,4371,tony dogs,289,casino,,
4372,4372,ward,289,casino,False,14.0
4373,4373,webb,289,casino,,
4374,4374,winner,289,casino,,
4375,4375,adonis,290,catwoman,,
4376,4376,brock,290,catwoman,M,
4377,4377,cactus,290,catwoman,,
4378,4378,captain god,290,catwoman,,
4379,4379,catwoman,290,catwoman,,
4380,4380,female exec cat,290,catwoman,,
4381,4381,frank,290,catwoman,,
4382,4382,housecat,290,catwoman,,
4383,4383,lane,290,catwoman,M,
4384,4384,library clerk,290,catwoman,,
4385,4385,mom,290,catwoman,True,34.0
4386,4386,selina,290,catwoman,F,
4387,4387,spooky,290,catwoman,,
4388,4388,2nd driver,291,cellular,,
4389,4389,caitlin,291,cellular,,
4390,4390,cop's voice,291,cellular,,
4391,4391,grillo,291,cellular,,
4392,4392,klinger,291,cellular,,
4393,4393,lenore,291,cellular,F,
4394,4394,lenore's voice,291,cellular,,
4395,4395,male voice,291,cellular,M,
4396,4396,nelson,291,cellular,M,
4397,4397,officer grillo,291,cellular,,
4398,4398,theo,291,cellular,M,
4399,4399,trucker,291,cellular,,
4400,4400,voice,291,cellular,,
4401,4401,col,292,the crying game,False,10.0
4402,4402,dave,292,the crying game,,
4403,4403,deveroux,292,the crying game,,
4404,4404,dil,292,the crying game,False,8.0
4405,4405,fergus,292,the crying game,False,3.0
4406,4406,franknum,292,the crying game,,
4407,4407,jody,292,the crying game,False,1.0
4408,4408,jude,292,the crying game,True,2.0
4409,4409,maguire,292,the crying game,False,4.0
4410,4410,tommy,292,the crying game,,
4411,4411,adam,293,charade,M,
4412,4412,bartholomew,293,charade,False,1000.0
4413,4413,bartholomew's voice,293,charade,,
4414,4414,cruikshank,293,charade,,
4415,4415,dyle,293,charade,M,
4416,4416,félix,293,charade,,
4417,4417,gideon,293,charade,,
4418,4418,grandpierre,293,charade,False,8.0
4419,4419,jean-louis,293,charade,,
4420,4420,peter,293,charade,False,1.0
4421,4421,reggie,293,charade,M,
4422,4422,reggie's voice,293,charade,,
4423,4423,scobie,293,charade,False,5.0
4424,4424,sylvie,293,charade,True,6.0
4425,4425,tex,293,charade,,
4426,4426,annette,294,cherry falls,,
4427,4427,ben,294,cherry falls,,
4428,4428,brent,294,cherry falls,False,3.0
4429,4429,caretaker,294,cherry falls,,
4430,4430,cindy,294,cherry falls,,
4431,4431,dad,294,cherry falls,,
4432,4432,deputy,294,cherry falls,,
4433,4433,jimmy,294,cherry falls,,
4434,4434,jody,294,cherry falls,True,1.0
4435,4435,kenny,294,cherry falls,False,7.0
4436,4436,killer,294,cherry falls,,
4437,4437,leonard,294,cherry falls,,
4438,4438,marge,294,cherry falls,True,4.0
4439,4439,mark,294,cherry falls,,
4440,4440,miss dunlop,294,cherry falls,,
4441,4441,nerd 1,294,cherry falls,,
4442,4442,nerd 2,294,cherry falls,,
4443,4443,policeman,294,cherry falls,,
4444,4444,rod,294,cherry falls,,
4445,4445,sandy,294,cherry falls,True,8.0
4446,4446,sharon,294,cherry falls,,
4447,4447,stacy,294,cherry falls,,
4448,4448,tom,294,cherry falls,,
4449,4449,arlo,295,chill factor,False,1.0
4450,4450,big ranger,295,chill factor,,
4451,4451,brynner,295,chill factor,False,3.0
4452,4452,carl,295,chill factor,,
4453,4453,darlene,295,chill factor,,
4454,4454,dennis,295,chill factor,,
4455,4455,gomez,295,chill factor,,
4456,4456,hemmings,295,chill factor,,
4457,4457,ice cream andy,295,chill factor,,
4458,4458,lewis,295,chill factor,,
4459,4459,long,295,chill factor,False,4.0
4460,4460,mason,295,chill factor,False,2.0
4461,4461,mason & arlo,295,chill factor,,
4462,4462,pappas,295,chill factor,False,11.0
4463,4463,pumper,295,chill factor,,
4464,4464,scene,295,chill factor,,
4465,4465,sweeney,295,chill factor,,
4466,4466,vaughn,295,chill factor,,
4467,4467,vitelli,295,chill factor,,
4468,4468,barney,296,chinatown,,
4469,4469,clerk,296,chinatown,,
4470,4470,cross,296,chinatown,False,3.0
4471,4471,cross' voice,296,chinatown,,
4472,4472,curly,296,chinatown,False,34.0
4473,4473,duffy,296,chinatown,,
4474,4474,emma,296,chinatown,,
4475,4475,escobar,296,chinatown,False,4.0
4476,4476,evelyn,296,chinatown,True,2.0
4477,4477,gittes,296,chinatown,False,1.0
4478,4478,ida's voice,296,chinatown,,
4479,4479,morty,296,chinatown,,
4480,4480,mrs. mulwray,296,chinatown,,
4481,4481,other customer,296,chinatown,,
4482,4482,palmer,296,chinatown,,
4483,4483,pilot,296,chinatown,,
4484,4484,rainmaker,296,chinatown,,
4485,4485,secretary,296,chinatown,,
4486,4486,sophie,296,chinatown,,
4487,4487,sophie's voice,296,chinatown,,
4488,4488,the boy,296,chinatown,,
4489,4489,voice on phone,296,chinatown,,
4490,4490,walsh,296,chinatown,,
4491,4491,walsh's voice,296,chinatown,,
4492,4492,yelburton,296,chinatown,False,5.0
4493,4493,young woman,296,chinatown,,
4494,4494,alfredo,297,nuovo cinema paradiso,False,15.0
4495,4495,elena,297,nuovo cinema paradiso,True,7.0
4496,4496,maria,297,nuovo cinema paradiso,,
4497,4497,priest,297,nuovo cinema paradiso,,
4498,4498,salvatore,297,nuovo cinema paradiso,False,5.0
4499,4499,spaccafico,297,nuovo cinema paradiso,,
4500,4500,bernstein,298,citizen kane,False,7.0
4501,4501,carter,298,citizen kane,False,6.0
4502,4502,city editor,298,citizen kane,,
4503,4503,dr. corey,298,citizen kane,,
4504,4504,emily,298,citizen kane,True,4.0
4505,4505,kane,298,citizen kane,True,2.0
4506,4506,kane sr.,298,citizen kane,,
4507,4507,leland,298,citizen kane,False,1.0
4508,4508,matisti,298,citizen kane,,
4509,4509,mrs. kane,298,citizen kane,,
4510,4510,photographer,298,citizen kane,,
4511,4511,rawlston,298,citizen kane,,
4512,4512,raymond,298,citizen kane,,
4513,4513,reilly,298,citizen kane,,
4514,4514,rogers,298,citizen kane,,
4515,4515,susan,298,citizen kane,True,2.0
4516,4516,thatcher,298,citizen kane,,
4517,4517,the captain,298,citizen kane,,
4518,4518,the president,298,citizen kane,,
4519,4519,third newspaperman,298,citizen kane,,
4520,4520,thompson,298,citizen kane,False,8.0
4521,4521,activist,299,clerks.,,
4522,4522,caitlin,299,clerks.,True,4.0
4523,4523,coroner,299,clerks.,,
4524,4524,customer,299,clerks.,False,7.0
4525,4525,dante,299,clerks.,False,1.0
4526,4526,girl 1,299,clerks.,,
4527,4527,girl 2,299,clerks.,,
4528,4528,heather,299,clerks.,,
4529,4529,impatient customer,299,clerks.,,
4530,4530,indecisive customer,299,clerks.,,
4531,4531,jay,299,clerks.,False,5.0
4532,4532,john,299,clerks.,,
4533,4533,man,299,clerks.,,
4534,4534,old man,299,clerks.,False,9.0
4535,4535,randal,299,clerks.,False,2.0
4536,4536,sanford,299,clerks.,,
4537,4537,suited man,299,clerks.,,
4538,4538,trainer,299,clerks.,False,19.0
4539,4539,v.a. customer,299,clerks.,,
4540,4540,veronica,299,clerks.,True,3.0
4541,4541,willam,299,clerks.,,
4542,4542,brett,300,cliffhanger,,
4543,4543,delmar,300,cliffhanger,,
4544,4544,evan,300,cliffhanger,,
4545,4545,frank,300,cliffhanger,,
4546,4546,gabe,300,cliffhanger,False,1.0
4547,4547,hal,300,cliffhanger,False,3.0
4548,4548,jessie,300,cliffhanger,True,4.0
4549,4549,kynette,300,cliffhanger,,
4550,4550,matheson,300,cliffhanger,,
4551,4551,qualen,300,cliffhanger,False,2.0
4552,4552,sarah,300,cliffhanger,,
4553,4553,travers,300,cliffhanger,False,5.0
4554,4554,wright,300,cliffhanger,,
4555,4555,alex,301,a clockwork orange,False,1.0
4556,4556,catlady,301,a clockwork orange,,
4557,4557,check-in,301,a clockwork orange,,
4558,4558,chief guard,301,a clockwork orange,False,3.0
4559,4559,deltoid,301,a clockwork orange,,
4560,4560,dim,301,a clockwork orange,False,4.0
4561,4561,dolin,301,a clockwork orange,,
4562,4562,dr. branom,301,a clockwork orange,True,16.0
4563,4563,dr. brodsky,301,a clockwork orange,,
4564,4564,dr. taylor,301,a clockwork orange,,
4565,4565,em,301,a clockwork orange,,
4566,4566,georgie,301,a clockwork orange,,
4567,4567,governor,301,a clockwork orange,,
4568,4568,lardface,301,a clockwork orange,,
4569,4569,minister,301,a clockwork orange,False,18.0
4570,4570,mr. alexander,301,a clockwork orange,False,
4571,4571,pee,301,a clockwork orange,,
4572,4572,priest,301,a clockwork orange,False,
4573,4573,rubinstein,301,a clockwork orange,,
4574,4574,tramp,301,a clockwork orange,,
4575,4575,annie,302,collateral,True,3.0
4576,4576,cop #1,302,collateral,,
4577,4577,daniel,302,collateral,False,8.0
4578,4578,dmitri,302,collateral,,
4579,4579,heller,302,collateral,,
4580,4580,ida,302,collateral,,
4581,4581,kid #1,302,collateral,,
4582,4582,lenny,302,collateral,,
4583,4583,man,302,collateral,,
4584,4584,max,302,collateral,False,2.0
4585,4585,muldoon,302,collateral,,
4586,4586,pedrosa,302,collateral,,
4587,4587,vincent,302,collateral,False,1.0
4588,4588,woman,302,collateral,,
4589,4589,cop,303,conspiracy theory,,
4590,4590,cynic,303,conspiracy theory,,
4591,4591,flip,303,conspiracy theory,,
4592,4592,jerry,303,conspiracy theory,False,1.0
4593,4593,jonas,303,conspiracy theory,False,3.0
4594,4594,lawyer,303,conspiracy theory,,
4595,4595,liza,303,conspiracy theory,F,
4596,4596,lowry,303,conspiracy theory,False,4.0
4597,4597,operator,303,conspiracy theory,,
4598,4598,wilson,303,conspiracy theory,,
4599,4599,a.t.l.,304,contact,,
4600,4600,chairman,304,contact,,
4601,4601,drumlin,304,contact,False,10.0
4602,4602,ellie,304,contact,True,1.0
4603,4603,hadden,304,contact,False,12.0
4604,4604,jean-claude,304,contact,,
4605,4605,joss,304,contact,False,9.0
4606,4606,kent,304,contact,,
4607,4607,kitz,304,contact,,
4608,4608,lunacharsky,304,contact,,
4609,4609,peter,304,contact,M,
4610,4610,president lasker,304,contact,,
4611,4611,project official,304,contact,,
4612,4612,ted,304,contact,False,2.0
4613,4613,willie,304,contact,,
4614,4614,alibi,305,cool hand luke,,
4615,4615,arletta,305,cool hand luke,True,7.0
4616,4616,blind dick,305,cool hand luke,,
4617,4617,boss paul,305,cool hand luke,,
4618,4618,captain,305,cool hand luke,,
4619,4619,dogboy,305,cool hand luke,,
4620,4620,dragline,305,cool hand luke,False,2.0
4621,4621,gambler,305,cool hand luke,,
4622,4622,koko,305,cool hand luke,False,4.0
4623,4623,luke,305,cool hand luke,False,1.0
4624,4624,society red,305,cool hand luke,,
4625,4625,tattoo,305,cool hand luke,,
4626,4626,andy,306,copycat,False,8.0
4627,4627,attorney,306,copycat,,
4628,4628,conrad,306,copycat,,
4629,4629,daryll,306,copycat,,
4630,4630,helen,306,copycat,True,1.0
4631,4631,m.j.,306,copycat,True,2.0
4632,4632,mike,306,copycat,,
4633,4633,nikko,306,copycat,,
4634,4634,peter,306,copycat,False,4.0
4635,4635,quinn,306,copycat,False,6.0
4636,4636,ruben,306,copycat,,
4637,4637,saks,306,copycat,,
4638,4638,susan,306,copycat,,
4639,4639,woman,306,copycat,,
4640,4640,catherine,307,crash,F,
4641,4641,helen,307,crash,True,
4642,4642,james,307,crash,M,
4643,4643,renata,307,crash,,
4644,4644,vaughan,307,crash,,
4645,4645,dr. emlee,308,crazy love,M,
4646,4646,letty,308,crazy love,F,
4647,4647,michael,308,crazy love,M,
4648,4648,mrs. hallstrom,308,crazy love,,
4649,4649,mrs. mayer,308,crazy love,True,
4650,4650,nurse gates,308,crazy love,,
4651,4651,paul,308,crazy love,M,
4652,4652,principal gail,308,crazy love,,
4653,4653,ruth,308,crazy love,True,
4654,4654,agent hadley,309,crime spree,,
4655,4655,bastaldi,309,crime spree,,
4656,4656,bobby beans,309,crime spree,,
4657,4657,bonanno,309,crime spree,,
4658,4658,daniel,309,crime spree,False,1.0
4659,4659,hector,309,crime spree,,
4660,4660,"joey ""two tons""",309,crime spree,,
4661,4661,julien,309,crime spree,,
4662,4662,lamar,309,crime spree,False,16.0
4663,4663,marcel,309,crime spree,False,3.0
4664,4664,"nicky ""the rake""",309,crime spree,,
4665,4665,raphael,309,crime spree,,
4666,4666,raymond,309,crime spree,,
4667,4667,sami,309,crime spree,False,5.0
4668,4668,sophie,309,crime spree,True,9.0
4669,4669,uniformed cop,309,crime spree,,
4670,4670,vinny,309,crime spree,,
4671,4671,wayne,309,crime spree,,
4672,4672,zammito,309,crime spree,,
4673,4673,zero,309,crime spree,,
4674,4674,aunt wu,310,"crouching tiger, hidden dragon",,
4675,4675,bo,310,"crouching tiger, hidden dragon",,
4676,4676,figure,310,"crouching tiger, hidden dragon",,
4677,4677,figure in black,310,"crouching tiger, hidden dragon",,
4678,4678,fox,310,"crouching tiger, hidden dragon",,
4679,4679,gangster a,310,"crouching tiger, hidden dragon",,
4680,4680,governess,310,"crouching tiger, hidden dragon",,
4681,4681,jen,310,"crouching tiger, hidden dragon",F,
4682,4682,li,310,"crouching tiger, hidden dragon",False,1.0
4683,4683,lo,310,"crouching tiger, hidden dragon",,
4684,4684,madam yu,310,"crouching tiger, hidden dragon",,
4685,4685,may,310,"crouching tiger, hidden dragon",,
4686,4686,sir te,310,"crouching tiger, hidden dragon",,
4687,4687,tsai,310,"crouching tiger, hidden dragon",,
4688,4688,yu,310,"crouching tiger, hidden dragon",True,2.0
4689,4689,albrecht,311,the crow,False,3.0
4690,4690,annabella,311,the crow,,
4691,4691,darla,311,the crow,,
4692,4692,elly,311,the crow,,
4693,4693,eric,311,the crow,False,1.0
4694,4694,funboy,311,the crow,,
4695,4695,gideon,311,the crow,,
4696,4696,grange,311,the crow,,
4697,4697,lao,311,the crow,,
4698,4698,mickey,311,the crow,,
4699,4699,skull cowboy,311,the crow,,
4700,4700,t-bird,311,the crow,,
4701,4701,tin-tin,311,the crow,,
4702,4702,top dollar,311,the crow,,
4703,4703,torres,311,the crow,,
4704,4704,annette,312,cruel intentions,True,3.0
4705,4705,aunt helen,312,cruel intentions,,
4706,4706,blaine,312,cruel intentions,False,6.0
4707,4707,cecile,312,cruel intentions,True,4.0
4708,4708,dr. greenbaum,312,cruel intentions,True,9.0
4709,4709,greg,312,cruel intentions,False,7.0
4710,4710,kathryn,312,cruel intentions,True,1.0
4711,4711,mrs. caldwell,312,cruel intentions,,
4712,4712,mrs. o'shea,312,cruel intentions,,
4713,4713,mrs. sugerman,312,cruel intentions,,
4714,4714,night doorman,312,cruel intentions,,
4715,4715,rachel,312,cruel intentions,,
4716,4716,ronald,312,cruel intentions,,
4717,4717,sebastian,312,cruel intentions,False,2.0
4718,4718,alice,313,the curse of the cat people,True,3.0
4719,4719,amy,313,the curse of the cat people,True,4.0
4720,4720,barbara,313,the curse of the cat people,True,7.0
4721,4721,edward,313,the curse of the cat people,False,9.0
4722,4722,irena,313,the curse of the cat people,True,1.0
4723,4723,lois,313,the curse of the cat people,,
4724,4724,miss callahan,313,the curse of the cat people,,
4725,4725,mrs. farren,313,the curse of the cat people,True,
4726,4726,oliver,313,the curse of the cat people,False,2.0
4727,4727,carlton,314,the curse,,
4728,4728,doctor,314,the curse,,
4729,4729,frida,314,the curse,F,
4730,4730,george,314,the curse,,
4731,4731,gregory,314,the curse,False,
4732,4732,jennifer,314,the curse,F,
4733,4733,lloyd,314,the curse,M,
4734,4734,mark,314,the curse,False,
4735,4735,mother,314,the curse,,
4736,4736,mr. grant,314,the curse,,
4737,4737,peter,314,the curse,M,
4738,4738,shrink,314,the curse,,
4739,4739,barber,315,dark city,,
4740,4740,bumstead,315,dark city,,
4741,4741,cop,315,dark city,,
4742,4742,karl,315,dark city,,
4743,4743,miss crenshaw,315,dark city,,
4744,4744,mister black,315,dark city,,
4745,4745,priest,315,dark city,,
4746,4746,schreber,315,dark city,False,3.0
4747,4747,stromboli,315,dark city,,
4748,4748,thompson,315,dark city,,
4749,4749,white,315,dark city,,
4750,4750,wife,315,dark city,,
4751,4751,bob,316,dave,False,3.0
4752,4752,dave,316,dave,False,1.0
4753,4753,duane,316,dave,False,5.0
4754,4754,ellen,316,dave,True,2.0
4755,4755,mitchell,316,dave,,
4756,4756,murray,316,dave,False,7.0
4757,4757,nance,316,dave,,
4758,4758,reed,316,dave,False,4.0
4759,4759,secretary of commerce,316,dave,,
4760,4760,chico,317,day of the dead,,
4761,4761,diesel,317,day of the dead,,
4762,4762,gasparilla,317,day of the dead,,
4763,4763,john,317,day of the dead,False,2.0
4764,4764,julie,317,day of the dead,,
4765,4765,logan,317,day of the dead,,
4766,4766,maria,317,day of the dead,,
4767,4767,mary,317,day of the dead,,
4768,4768,miguel,317,day of the dead,,
4769,4769,rhodes,317,day of the dead,,
4770,4770,sarah,317,day of the dead,True,1.0
4771,4771,toby,317,day of the dead,False,
4772,4772,tony,317,day of the dead,,
4773,4773,tricks,317,day of the dead,,
4774,4774,bubba,318,dead poets society,,
4775,4775,cameron,318,dead poets society,,
4776,4776,charlie,318,dead poets society,False,5.0
4777,4777,chet,318,dead poets society,,
4778,4778,chris,318,dead poets society,True,20.0
4779,4779,gloria,318,dead poets society,,
4780,4780,hager,318,dead poets society,,
4781,4781,keating,318,dead poets society,False,1.0
4782,4782,knox,318,dead poets society,False,4.0
4783,4783,meeks,318,dead poets society,,
4784,4784,mr. perry,318,dead poets society,,
4785,4785,neil,318,dead poets society,False,2.0
4786,4786,nolan,318,dead poets society,,
4787,4787,pitts,318,dead poets society,,
4788,4788,todd,318,dead poets society,False,3.0
4789,4789,captain,319,deep rising,,
4790,4790,finnegan,319,deep rising,False,1.0
4791,4791,hanover,319,deep rising,False,5.0
4792,4792,mamooli,319,deep rising,,
4793,4793,mulligan,319,deep rising,,
4794,4794,pantucci,319,deep rising,False,4.0
4795,4795,trillian,319,deep rising,True,2.0
4796,4796,vivo,319,deep rising,,
4797,4797,albert,320,the deer hunter,False,
4798,4798,angela,320,the deer hunter,,
4799,4799,armand,320,the deer hunter,,
4800,4800,bar girl,320,the deer hunter,,
4801,4801,checker,320,the deer hunter,,
4802,4802,colonel,320,the deer hunter,,
4803,4803,john,320,the deer hunter,False,6.0
4804,4804,lieutenant,320,the deer hunter,,
4805,4805,linda,320,the deer hunter,True,5.0
4806,4806,man,320,the deer hunter,,
4807,4807,merle,320,the deer hunter,,
4808,4808,nick,320,the deer hunter,False,4.0
4809,4809,sal,320,the deer hunter,,
4810,4810,vet 1,320,the deer hunter,,
4811,4811,vet 2,320,the deer hunter,,
4812,4812,vince,320,the deer hunter,False,
4813,4813,bennett,321,demolition man,,
4814,4814,cassy,321,demolition man,,
4815,4815,dubbs,321,demolition man,,
4816,4816,gallagher,321,demolition man,,
4817,4817,kimberly,321,demolition man,,
4818,4818,peebles,321,demolition man,,
4819,4819,sanchez,321,demolition man,,
4820,4820,sheppard,321,demolition man,,
4821,4821,wade,321,demolition man,,
4822,4822,warden,321,demolition man,,
4823,4823,whore,321,demolition man,,
4824,4824,willy,321,demolition man,,
4825,4825,belle,322,the devil and daniel webster,,
4826,4826,daniel,322,the devil and daniel webster,False,1.0
4827,4827,hank,322,the devil and daniel webster,,
4828,4828,jabez,322,the devil and daniel webster,False,2.0
4829,4829,ma stone,322,the devil and daniel webster,M,
4830,4830,martin,322,the devil and daniel webster,,
4831,4831,mary,322,the devil and daniel webster,F,
4832,4832,old farmhand's voice,322,the devil and daniel webster,,
4833,4833,scratch,322,the devil and daniel webster,M,
4834,4834,sheriff,322,the devil and daniel webster,,
4835,4835,squire,322,the devil and daniel webster,,
4836,4836,stevens,322,the devil and daniel webster,,
4837,4837,the woman,322,the devil and daniel webster,,
4838,4838,tom sharp,322,the devil and daniel webster,,
4839,4839,webster,322,the devil and daniel webster,False,1.0
4840,4840,argyle,323,die hard,False,12.0
4841,4841,big johnson,323,die hard,,
4842,4842,ellis,323,die hard,,
4843,4843,hans,323,die hard,False,2.0
4844,4844,holly,323,die hard,,
4845,4845,karl,323,die hard,,
4846,4846,mcclane,323,die hard,False,1.0
4847,4847,powell,323,die hard,False,5.0
4848,4848,robinson,323,die hard,False,7.0
4849,4849,takagi,323,die hard,,
4850,4850,theo,323,die hard,,
4851,4851,commissioner,324,dog day afternoon,,
4852,4852,driver,324,dog day afternoon,,
4853,4853,heidi,324,dog day afternoon,,
4854,4854,jackie,324,dog day afternoon,,
4855,4855,jenny,324,dog day afternoon,,
4856,4856,jesus freak,324,dog day afternoon,,
4857,4857,leon,324,dog day afternoon,False,4.0
4858,4858,man,324,dog day afternoon,,
4859,4859,moretti,324,dog day afternoon,False,3.0
4860,4860,mulvaney,324,dog day afternoon,False,5.0
4861,4861,newsman,324,dog day afternoon,,
4862,4862,pauline,324,dog day afternoon,,
4863,4863,sal,324,dog day afternoon,False,2.0
4864,4864,sam,324,dog day afternoon,,
4865,4865,sheldon,324,dog day afternoon,False,7.0
4866,4866,sonny,324,dog day afternoon,False,1.0
4867,4867,sylvia,324,dog day afternoon,,
4868,4868,tv newsman,324,dog day afternoon,False,
4869,4869,vi,324,dog day afternoon,True,6.0
4870,4870,bishop,325,domino,,
4871,4871,choco,325,domino,False,3.0
4872,4872,cigliuti,325,domino,,
4873,4873,claremont,325,domino,,
4874,4874,domino,325,domino,True,1.0
4875,4875,ed,325,domino,False,2.0
4876,4876,edna,325,domino,,
4877,4877,green,325,domino,,
4878,4878,keg president,325,domino,,
4879,4879,kimmie,325,domino,,
4880,4880,lashandra,325,domino,,
4881,4881,lashindra,325,domino,,
4882,4882,lateesha,325,domino,,
4883,4883,sophie,325,domino,,
4884,4884,taryn,325,domino,,
4885,4885,weiss,325,domino,,
4886,4886,ziering,325,domino,,
4887,4887,buggin' out,326,do the right thing,,
4888,4888,clifton,326,do the right thing,,
4889,4889,coconut sid,326,do the right thing,,
4890,4890,da mayor,326,do the right thing,,
4891,4891,eddie,326,do the right thing,,
4892,4892,jade,326,do the right thing,True,12.0
4893,4893,korean clerk,326,do the right thing,,
4894,4894,mister señor love daddy,326,do the right thing,,
4895,4895,ml,326,do the right thing,False,9.0
4896,4896,mookie,326,do the right thing,False,6.0
4897,4897,mother sister,326,do the right thing,,
4898,4898,pino,326,do the right thing,False,8.0
4899,4899,radio raheem,326,do the right thing,,
4900,4900,sal,326,do the right thing,False,1.0
4901,4901,sweet dick willie,326,do the right thing,False,11.0
4902,4902,tina,326,do the right thing,True,17.0
4903,4903,vito,326,do the right thing,False,4.0
4904,4904,cale,327,dumb and dumberer: when harry met lloyd,,
4905,4905,ching chong,327,dumb and dumberer: when harry met lloyd,,
4906,4906,harry,327,dumb and dumberer: when harry met lloyd,False,4.0
4907,4907,jessica,327,dumb and dumberer: when harry met lloyd,True,8.0
4908,4908,jessica's dad,327,dumb and dumberer: when harry met lloyd,,
4909,4909,lewis,327,dumb and dumberer: when harry met lloyd,,
4910,4910,lloyd,327,dumb and dumberer: when harry met lloyd,False,6.0
4911,4911,margie,327,dumb and dumberer: when harry met lloyd,,
4912,4912,moffit,327,dumb and dumberer: when harry met lloyd,,
4913,4913,mrs. dunne,327,dumb and dumberer: when harry met lloyd,,
4914,4914,ms. heller,327,dumb and dumberer: when harry met lloyd,True,11.0
4915,4915,principal collins,327,dumb and dumberer: when harry met lloyd,False,10.0
4916,4916,ray,327,dumb and dumberer: when harry met lloyd,,
4917,4917,ten year-old kid,327,dumb and dumberer: when harry met lloyd,,
4918,4918,toby,327,dumb and dumberer: when harry met lloyd,,
4919,4919,turk,327,dumb and dumberer: when harry met lloyd,,
4920,4920,zimmer,327,dumb and dumberer: when harry met lloyd,,
4921,4921,baron,328,dune,,
4922,4922,duke leto,328,dune,,
4923,4923,emperor,328,dune,,
4924,4924,gurney,328,dune,,
4925,4925,jessica,328,dune,,
4926,4926,kynes,328,dune,,
4927,4927,mapes,328,dune,,
4928,4928,navigator,328,dune,,
4929,4929,paul,328,dune,False,8.0
4930,4930,piter,328,dune,,
4931,4931,reverend mother,328,dune,True,10.0
4932,4932,stilgar,328,dune,,
4933,4933,thufir,328,dune,,
4934,4934,bela,329,ed wood,False,2.0
4935,4935,bunny,329,ed wood,,
4936,4936,cameraman bill,329,ed wood,,
4937,4937,conrad,329,ed wood,,
4938,4938,criswell,329,ed wood,,
4939,4939,doctor,329,ed wood,,
4940,4940,dolores,329,ed wood,True,3.0
4941,4941,ed,329,ed wood,False,1.0
4942,4942,ed's voice,329,ed wood,,
4943,4943,georgie,329,ed wood,False,9.0
4944,4944,host,329,ed wood,,
4945,4945,kathy,329,ed wood,True,4.0
4946,4946,loretta,329,ed wood,,
4947,4947,mr. feldman,329,ed wood,,
4948,4948,norma,329,ed wood,,
4949,4949,orson welles,329,ed wood,,
4950,4950,paul marco,329,ed wood,,
4951,4951,reverend lemon,329,ed wood,,
4952,4952,reynolds,329,ed wood,False,15.0
4953,4953,rude boss,329,ed wood,,
4954,4954,tor,329,ed wood,False,13.0
4955,4955,vampira,329,ed wood,,
4956,4956,al,330,edtv,False,5.0
4957,4957,barry,330,edtv,,
4958,4958,cynthia,330,edtv,True,6.0
4959,4959,dr. geller,330,edtv,,
4960,4960,ed,330,edtv,False,1.0
4961,4961,felicia,330,edtv,,
4962,4962,hank,330,edtv,,
4963,4963,jeanette,330,edtv,True,4.0
4964,4964,jill,330,edtv,,
4965,4965,john,330,edtv,False,10.0
4966,4966,lou,330,edtv,,
4967,4967,marcia,330,edtv,,
4968,4968,mr. scharlach,330,edtv,,
4969,4969,ray,330,edtv,False,3.0
4970,4970,rita,330,edtv,,
4971,4971,scharlach,330,edtv,,
4972,4972,shari,330,edtv,True,2.0
4973,4973,tad,330,edtv,,
4974,4974,woman,330,edtv,,
4975,4975,class,331,election,,
4976,4976,dave,331,election,,
4977,4977,diane,331,election,,
4978,4978,dick,331,election,,
4979,4979,jim,331,election,False,1.0
4980,4980,jo,331,election,,
4981,4981,larry,331,election,,
4982,4982,lisa,331,election,,
4983,4983,miss beeder,331,election,,
